run_id,condition,query_entity_idx,max_logprob_token,max_logprob,a1_token,a1_logprob,a2_token,a2_logprob,correct_answer
5,entity,1, Oslo,-1.3005448579788208, U,-5.120565414428711, Oslo,-1.3005448579788208,a2
5,both,1, Oslo,-1.3005448579788208, U,-5.120565414428711, Oslo,-1.3005448579788208,a2
6,control,0, Madrid,-0.7933154702186584, Madrid,-0.7933154702186584, Islamabad,-4.414747714996338,a1
6,attribute,0, Madrid,-2.2600619792938232, Madrid,-2.2600619792938232, Islamabad,-5.14093017578125,a1
6,entity,0, Madrid,-0.8648121356964111, Madrid,-0.8648121356964111, Islamabad,-4.475431442260742,a1
6,both,0, Madrid,-0.8648121356964111, Madrid,-0.8648121356964111, Islamabad,-4.475431442260742,a1
6,control,1, Islamabad,-0.8017222881317139, Madrid,-5.139449119567871, Islamabad,-0.8017222881317139,a2
6,attribute,1, Islamabad,-1.9310662746429443, Madrid,-5.552985191345215, Islamabad,-1.9310662746429443,a2
6,entity,1, Islamabad,-1.2144004106521606, Madrid,-3.808969497680664, Islamabad,-1.2144004106521606,a2
6,both,1, Islamabad,-1.2144004106521606, Madrid,-3.808969497680664, Islamabad,-1.2144004106521606,a2
7,control,0, Mus,-0.8435870409011841, Mus,-0.8435870409011841, Cardiff,-7.440799713134766,a1
7,attribute,0, Mus,-1.9567160606384277, Mus,-1.9567160606384277, Cardiff,-9.545385360717773,a1
7,entity,0, Mus,-0.8232706189155579, Mus,-0.8232706189155579, Cardiff,-8.332906723022461,a1
7,both,0, Mus,-0.8232706189155579, Mus,-0.8232706189155579, Cardiff,-8.332906723022461,a1
7,control,1, Cardiff,-0.3977189362049103, Mus,-7.335570812225342, Cardiff,-0.3977189362049103,a2
7,attribute,1, London,-2.546125650405884, Mus,-6.327959060668945, Cardiff,-4.007624626159668,a2
7,entity,1, Cardiff,-1.2947849035263062, Mus,-5.253194332122803, Cardiff,-1.2947849035263062,a2
7,both,1, Cardiff,-1.2947849035263062, Mus,-5.253194332122803, Cardiff,-1.2947849035263062,a2
8,control,0, Islamabad,-0.8431848287582397, Islamabad,-0.8431848287582397, Mog,-4.72481107711792,a1
8,attribute,0, Islamabad,-1.6588540077209473, Islamabad,-1.6588540077209473, Mog,-7.349083423614502,a1
8,entity,0, Islamabad,-0.6317203640937805, Islamabad,-0.6317203640937805, Mog,-5.150016784667969,a1
8,both,0, Islamabad,-0.6317203640937805, Islamabad,-0.6317203640937805, Mog,-5.150016784667969,a1
8,control,1, Mog,-0.4163556694984436, Islamabad,-5.953583240509033, Mog,-0.4163556694984436,a2
8,attribute,1, Mog,-1.9757673740386963, Islamabad,-5.166790962219238, Mog,-1.9757673740386963,a2
8,entity,1, Mog,-0.6863867044448853, Islamabad,-4.120742321014404, Mog,-0.6863867044448853,a2
8,both,1, Mog,-0.6863867044448853, Islamabad,-4.120742321014404, Mog,-0.6863867044448853,a2
9,control,0, Singapore,-0.11015193909406662, Singapore,-0.11015193909406662, Har,-6.9557318687438965,a1
9,attribute,0, ______,-2.224163293838501, Singapore,-2.809863328933716, Har,-6.743273735046387,a1
9,entity,0, Singapore,-0.20254521071910858, Singapore,-0.20254521071910858, Har,-6.806271553039551,a1
9,both,0, Singapore,-0.20254521071910858, Singapore,-0.20254521071910858, Har,-6.806271553039551,a1
9,control,1, Har,-0.3817943036556244, Singapore,-4.01721715927124, Har,-0.3817943036556244,a2
9,attribute,1, Har,-0.6511107683181763, Singapore,-5.970268249511719, Har,-0.6511107683181763,a2
9,entity,1, Har,-0.4430530369281769, Singapore,-2.5803658962249756, Har,-0.4430530369281769,a2
9,both,1, Har,-0.4430530369281769, Singapore,-2.5803658962249756, Har,-0.4430530369281769,a2
10,control,0, Kath,-0.8926965594291687, Kath,-0.8926965594291687, Singapore,-3.0089609622955322,a1
10,attribute,0, __,-2.5654945373535156, Kath,-2.800537109375, Singapore,-5.0235795974731445,a1
10,entity,0, Kath,-0.6608434915542603, Kath,-0.6608434915542603, Singapore,-3.6220040321350098,a1
10,both,0, Kath,-0.6608434915542603, Kath,-0.6608434915542603, Singapore,-3.6220040321350098,a1
10,control,1, Singapore,-0.17774543166160583, Kath,-5.457371234893799, Singapore,-0.17774543166160583,a2
10,attribute,1, ______,-2.5083742141723633, Kath,-5.7378740310668945, Singapore,-3.0688037872314453,a2
10,entity,1, Singapore,-1.1463210582733154, Kath,-2.4190309047698975, Singapore,-1.1463210582733154,a2
10,both,1, Singapore,-1.1463210582733154, Kath,-2.4190309047698975, Singapore,-1.1463210582733154,a2
11,control,0, Lima,-0.46894383430480957, Lima,-0.46894383430480957, Mog,-8.359562873840332,a1
11,attribute,0, ______,-2.3156046867370605, Lima,-3.0639805793762207, Mog,-8.976221084594727,a1
11,entity,0, Lima,-0.4980923533439636, Lima,-0.4980923533439636, Mog,-8.402863502502441,a1
11,both,0, Lima,-0.4980923533439636, Lima,-0.4980923533439636, Mog,-8.402863502502441,a1
11,control,1, Mog,-0.3867173492908478, Lima,-10.762052536010742, Mog,-0.3867173492908478,a2
11,attribute,1, Mog,-1.8340446949005127, Lima,-11.046629905700684, Mog,-1.8340446949005127,a2
11,entity,1, Mog,-0.8042361736297607, Lima,-7.4625396728515625, Mog,-0.8042361736297607,a2
11,both,1, Mog,-0.8042361736297607, Lima,-7.4625396728515625, Mog,-0.8042361736297607,a2
12,control,0, Warsaw,-0.5817431807518005, Warsaw,-0.5817431807518005, K,-6.001506805419922,a1
12,attribute,0, the,-2.852431297302246, Warsaw,-4.0161027908325195, K,-4.831335067749023,a1
12,entity,0, Warsaw,-0.5235252380371094, Warsaw,-0.5235252380371094, K,-5.004281997680664,a1
12,both,0, Warsaw,-0.5235252380371094, Warsaw,-0.5235252380371094, K,-5.004281997680664,a1
12,control,1, K,-0.3650069236755371, Warsaw,-5.641586780548096, K,-0.3650069236755371,a2
12,attribute,1, K,-0.4894629418849945, Warsaw,-8.515083312988281, K,-0.4894629418849945,a2
12,entity,1, K,-0.23147249221801758, Warsaw,-4.822280406951904, K,-0.23147249221801758,a2
12,both,1, K,-0.23147249221801758, Warsaw,-4.822280406951904, K,-0.23147249221801758,a2
13,control,0, Malta,-1.1189600229263306, Val,-1.385393738746643, Lisbon,-3.894958019256592,a1
13,attribute,0, Val,-1.4802812337875366, Val,-1.4802812337875366, Lisbon,-5.424777507781982,a1
13,entity,0, Val,-0.8279880881309509, Val,-0.8279880881309509, Lisbon,-4.335591793060303,a1
13,both,0, Val,-0.8279880881309509, Val,-0.8279880881309509, Lisbon,-4.335591793060303,a1
13,control,1, Lisbon,-0.6636103987693787, Val,-9.444836616516113, Lisbon,-0.6636103987693787,a2
13,attribute,1, Lisbon,-2.288667917251587, Val,-8.950560569763184, Lisbon,-2.288667917251587,a2
13,entity,1, Lisbon,-1.4423209428787231, Val,-7.964734077453613, Lisbon,-1.4423209428787231,a2
13,both,1, Lisbon,-1.4423209428787231, Val,-7.964734077453613, Lisbon,-1.4423209428787231,a2
14,control,0, Myanmar,-1.0912373065948486, Nay,-2.794761896133423, Cardiff,-6.476448059082031,a1
14,attribute,0, N,-2.3314762115478516, Nay,-4.438233375549316, Cardiff,-10.247530937194824,a1
14,entity,0, Myanmar,-1.341752052307129, Nay,-2.3606834411621094, Cardiff,-7.873737335205078,a1
14,both,0, Myanmar,-1.341752052307129, Nay,-2.3606834411621094, Cardiff,-7.873737335205078,a1
14,control,1, Cardiff,-0.7405978441238403, Nay,-6.736026763916016, Cardiff,-0.7405978441238403,a2
14,attribute,1,"

",-2.6871941089630127, Nay,-7.5798187255859375, Cardiff,-4.5122270584106445,a2
14,entity,1, Cardiff,-1.8129947185516357, Nay,-4.965210914611816, Cardiff,-1.8129947185516357,a2
14,both,1, Cardiff,-1.8129947185516357, Nay,-4.965210914611816, Cardiff,-1.8129947185516357,a2
15,control,0, Niger,-1.0536978244781494, Ni,-1.398409128189087, Bern,-5.208731651306152,a1
15,attribute,0, ______,-2.003357172012329, Ni,-3.197763681411743, Bern,-6.457636833190918,a1
15,entity,0, Niger,-1.2372016906738281, Ni,-1.6638507843017578, Bern,-5.161836624145508,a1
15,both,0, Niger,-1.2372016906738281, Ni,-1.6638507843017578, Bern,-5.161836624145508,a1
15,control,1, Switzerland,-1.2168385982513428, Ni,-5.8933916091918945, Bern,-1.7417066097259521,a2
15,attribute,1, ______,-2.3878204822540283, Ni,-7.4066314697265625, Bern,-2.554291009902954,a2
15,entity,1, Bern,-1.5195392370224, Ni,-5.076627254486084, Bern,-1.5195392370224,a2
15,both,1, Bern,-1.5195392370224, Ni,-5.076627254486084, Bern,-1.5195392370224,a2
16,control,0, Ankara,-1.2564195394515991, Ankara,-1.2564195394515991, Moscow,-2.734466075897217,a1
16,attribute,0, ______,-2.515856981277466, Ankara,-3.510664224624634, Moscow,-4.249009132385254,a1
16,entity,0, Ankara,-1.2087090015411377, Ankara,-1.2087090015411377, Moscow,-2.9461300373077393,a1
16,both,0, Ankara,-1.2087090015411377, Ankara,-1.2087090015411377, Moscow,-2.9461300373077393,a1
16,control,1, Moscow,-0.5861721634864807, Ankara,-3.4084081649780273, Moscow,-0.5861721634864807,a2
16,attribute,1,"

",-2.318648099899292, Ankara,-5.5697526931762695, Moscow,-2.4793097972869873,a2
16,entity,1, Moscow,-1.359155535697937, Ankara,-2.3868026733398438, Moscow,-1.359155535697937,a2
16,both,1, Moscow,-1.359155535697937, Ankara,-2.3868026733398438, Moscow,-1.359155535697937,a2
17,control,0, Ukraine,-1.0236834287643433, Ky,-1.7584627866744995, Mont,-8.709175109863281,a1
17,attribute,0, ______,-2.0825440883636475, Ky,-3.5110843181610107, Mont,-8.946582794189453,a1
17,entity,0, Kiev,-1.349668264389038, Ky,-1.9703633785247803, Mont,-8.645856857299805,a1
17,both,0, Kiev,-1.349668264389038, Ky,-1.9703633785247803, Mont,-8.645856857299805,a1
17,control,1, Mont,-0.5355358123779297, Ky,-8.925289154052734, Mont,-0.5355358123779297,a2
17,attribute,1, Mont,-1.3613865375518799, Ky,-9.824906349182129, Mont,-1.3613865375518799,a2
17,entity,1, Mont,-0.8394927978515625, Ky,-8.070618629455566, Mont,-0.8394927978515625,a2
17,both,1, Mont,-0.8394927978515625, Ky,-8.070618629455566, Mont,-0.8394927978515625,a2
18,control,0, Sk,-0.5418590307235718, Sk,-0.5418590307235718, Nairobi,-6.554933071136475,a1
18,attribute,0, Sk,-1.1383330821990967, Sk,-1.1383330821990967, Nairobi,-7.581049919128418,a1
18,entity,0, Sk,-0.5014611482620239, Sk,-0.5014611482620239, Nairobi,-6.128710746765137,a1
18,both,0, Sk,-0.5014611482620239, Sk,-0.5014611482620239, Nairobi,-6.128710746765137,a1
18,control,1, Nairobi,-0.23549731075763702, Sk,-10.73764705657959, Nairobi,-0.23549731075763702,a2
18,attribute,1, N,-2.264207601547241, Sk,-9.598688125610352, Nairobi,-2.735668897628784,a2
18,entity,1, Nairobi,-1.2226417064666748, Sk,-8.941514015197754, Nairobi,-1.2226417064666748,a2
18,both,1, Nairobi,-1.2226417064666748, Sk,-8.941514015197754, Nairobi,-1.2226417064666748,a2
19,control,0, Mog,-0.4416671395301819, Mog,-0.4416671395301819, D,-7.684415340423584,a1
19,attribute,0, Mog,-1.6746512651443481, Mog,-1.6746512651443481, D,-5.978092193603516,a1
19,entity,0, Mog,-0.4373314082622528, Mog,-0.4373314082622528, D,-7.256024360656738,a1
19,both,0, Mog,-0.4373314082622528, Mog,-0.4373314082622528, D,-7.256024360656738,a1
19,control,1, D,-0.5440218448638916, Mog,-7.895061492919922, D,-0.5440218448638916,a2
19,attribute,1, D,-0.33632999658584595, Mog,-9.036089897155762, D,-0.33632999658584595,a2
19,entity,1, D,-0.5694730877876282, Mog,-5.92671012878418, D,-0.5694730877876282,a2
19,both,1, D,-0.5694730877876282, Mog,-5.92671012878418, D,-0.5694730877876282,a2
20,control,0, Lisbon,-0.47854846715927124, Lisbon,-0.47854846715927124, Kamp,-7.741549015045166,a1
20,attribute,0, Lisbon,-2.262838840484619, Lisbon,-2.262838840484619, Kamp,-8.051532745361328,a1
20,entity,0, Lisbon,-0.5351524353027344, Lisbon,-0.5351524353027344, Kamp,-7.9262847900390625,a1
20,both,0, Lisbon,-0.5351524353027344, Lisbon,-0.5351524353027344, Kamp,-7.9262847900390625,a1
20,control,1, Kamp,-0.3920534551143646, Lisbon,-6.913037300109863, Kamp,-0.3920534551143646,a2
20,attribute,1, Kamp,-1.324859380722046, Lisbon,-7.115610122680664, Kamp,-1.324859380722046,a2
20,entity,1, Kamp,-0.8892567157745361, Lisbon,-4.22984504699707, Kamp,-0.8892567157745361,a2
20,both,1, Kamp,-0.8892567157745361, Lisbon,-4.22984504699707, Kamp,-0.8892567157745361,a2
21,control,0, S,-0.9281619787216187, S,-0.9281619787216187, Islamabad,-5.3637919425964355,a1
21,attribute,0, S,-1.1477960348129272, S,-1.1477960348129272, Islamabad,-5.978952884674072,a1
21,entity,0, S,-1.0264174938201904, S,-1.0264174938201904, Islamabad,-5.584285736083984,a1
21,both,0, S,-1.0264174938201904, S,-1.0264174938201904, Islamabad,-5.584285736083984,a1
21,control,1, Islamabad,-0.5725582838058472, S,-6.643623352050781, Islamabad,-0.5725582838058472,a2
21,attribute,1, Islamabad,-1.7504655122756958, S,-6.0495500564575195, Islamabad,-1.7504655122756958,a2
21,entity,1, Islamabad,-1.165740728378296, S,-5.35830020904541, Islamabad,-1.165740728378296,a2
21,both,1, Islamabad,-1.165740728378296, S,-5.35830020904541, Islamabad,-1.165740728378296,a2
22,control,0, Sk,-0.5326130390167236, Sk,-0.5326130390167236, Kuwait,-4.438196182250977,a1
22,attribute,0, Sk,-1.104457139968872, Sk,-1.104457139968872, Kuwait,-6.732430458068848,a1
22,entity,0, Sk,-0.5928364396095276, Sk,-0.5928364396095276, Kuwait,-4.064448356628418,a1
22,both,0, Sk,-0.5928364396095276, Sk,-0.5928364396095276, Kuwait,-4.064448356628418,a1
22,control,1, Kuwait,-0.23493725061416626, Sk,-10.062387466430664, Kuwait,-0.23493725061416626,a2
22,attribute,1, Am,-2.6134073734283447, Sk,-8.981256484985352, Kuwait,-5.121650695800781,a2
22,entity,1, Kuwait,-1.5118770599365234, Sk,-8.114217758178711, Kuwait,-1.5118770599365234,a2
22,both,1, Kuwait,-1.5118770599365234, Sk,-8.114217758178711, Kuwait,-1.5118770599365234,a2
23,control,0, Switzerland,-1.2429962158203125, Bern,-1.4659481048583984, Nairobi,-3.363555908203125,a1
23,attribute,0, Bern,-1.247782588005066, Bern,-1.247782588005066, Nairobi,-6.92332649230957,a1
23,entity,0, Bern,-0.8945213556289673, Bern,-0.8945213556289673, Nairobi,-4.155023097991943,a1
23,both,0, Bern,-0.8945213556289673, Bern,-0.8945213556289673, Nairobi,-4.155023097991943,a1
23,control,1, Nairobi,-0.3324200212955475, Bern,-8.373414993286133, Nairobi,-0.3324200212955475,a2
23,attribute,1,"

",-2.5468320846557617, Bern,-8.214791297912598, Nairobi,-3.1823854446411133,a2
23,entity,1, Nairobi,-1.191508412361145, Bern,-6.423958778381348, Nairobi,-1.191508412361145,a2
23,both,1, Nairobi,-1.191508412361145, Bern,-6.423958778381348, Nairobi,-1.191508412361145,a2
24,control,0, Samoa,-0.9071754813194275, Ap,-1.1350903511047363, Val,-7.669803142547607,a1
24,attribute,0, Ap,-1.0614147186279297, Ap,-1.0614147186279297, Val,-6.398896217346191,a1
24,entity,0, Ap,-0.5293465256690979, Ap,-0.5293465256690979, Val,-7.292665481567383,a1
24,both,0, Ap,-0.5293465256690979, Ap,-0.5293465256690979, Val,-7.292665481567383,a1
24,control,1, Malta,-0.40566694736480713, Ap,-9.143780708312988, Val,-3.019662380218506,a2
24,attribute,1, Val,-2.057196855545044, Ap,-8.215987205505371, Val,-2.057196855545044,a2
24,entity,1, Malta,-1.7505743503570557, Ap,-6.979700088500977, Val,-2.582324266433716,a2
24,both,1, Malta,-1.7505743503570557, Ap,-6.979700088500977, Val,-2.582324266433716,a2
25,control,0, V,-0.9435190558433533, V,-0.9435190558433533, Rab,-8.056241035461426,a1
25,attribute,0, V,-1.1861335039138794, V,-1.1861335039138794, Rab,-9.000181198120117,a1
25,entity,0, V,-0.7999227046966553, V,-0.7999227046966553, Rab,-7.487923622131348,a1
25,both,0, V,-0.7999227046966553, V,-0.7999227046966553, Rab,-7.487923622131348,a1
25,control,1, Rab,-0.5867858529090881, V,-10.494453430175781, Rab,-0.5867858529090881,a2
25,attribute,1, Rab,-2.1153526306152344, V,-8.998172760009766, Rab,-2.1153526306152344,a2
25,entity,1, Rab,-0.46237391233444214, V,-9.553112983703613, Rab,-0.46237391233444214,a2
25,both,1, Rab,-0.46237391233444214, V,-9.553112983703613, Rab,-0.46237391233444214,a2
26,control,0, Palestine,-1.1509737968444824, Jerusalem,-2.316068172454834, Bel,-2.070430278778076,a1
26,attribute,0, __,-2.562643527984619, Jerusalem,-3.5022940635681152, Bel,-3.399925708770752,a1
26,entity,0, Jerusalem,-1.5142321586608887, Jerusalem,-1.5142321586608887, Bel,-2.4203028678894043,a1
26,both,0, Jerusalem,-1.5142321586608887, Jerusalem,-1.5142321586608887, Bel,-2.4203028678894043,a1
26,control,1, Bel,-0.4883207082748413, Jerusalem,-6.292359828948975, Bel,-0.4883207082748413,a2
26,attribute,1, Bel,-1.7053954601287842, Jerusalem,-6.984580039978027, Bel,-1.7053954601287842,a2
26,entity,1, Bel,-1.0838350057601929, Jerusalem,-4.29542875289917, Bel,-1.0838350057601929,a2
26,both,1, Bel,-1.0838350057601929, Jerusalem,-4.29542875289917, Bel,-1.0838350057601929,a2
27,control,0, Mog,-0.597683846950531, Mog,-0.597683846950531, U,-6.499142646789551,a1
27,attribute,0, ______,-2.4284629821777344, Mog,-2.77896785736084, U,-6.206864356994629,a1
27,entity,0, Mog,-0.7191523313522339, Mog,-0.7191523313522339, U,-6.246954917907715,a1
27,both,0, Mog,-0.7191523313522339, Mog,-0.7191523313522339, U,-6.246954917907715,a1
27,control,1, U,-0.5688319802284241, Mog,-7.183334827423096, U,-0.5688319802284241,a2
27,attribute,1, U,-1.0017412900924683, Mog,-8.821789741516113, U,-1.0017412900924683,a2
27,entity,1, U,-0.4341069757938385, Mog,-6.64742374420166, U,-0.4341069757938385,a2
27,both,1, U,-0.4341069757938385, Mog,-6.64742374420166, U,-0.4341069757938385,a2
28,control,0, L,-0.4745106101036072, L,-0.4745106101036072, Moscow,-4.205878734588623,a1
28,attribute,0, L,-0.3430687487125397, L,-0.3430687487125397, Moscow,-6.626311779022217,a1
28,entity,0, L,-0.36547744274139404, L,-0.36547744274139404, Moscow,-5.1127424240112305,a1
28,both,0, L,-0.36547744274139404, L,-0.36547744274139404, Moscow,-5.1127424240112305,a1
28,control,1, Moscow,-0.472189724445343, L,-5.698902130126953, Moscow,-0.472189724445343,a2
28,attribute,1, Moscow,-2.309204578399658, L,-4.8736958503723145, Moscow,-2.309204578399658,a2
28,entity,1, Moscow,-1.3852589130401611, L,-3.9565041065216064, Moscow,-1.3852589130401611,a2
28,both,1, Moscow,-1.3852589130401611, L,-3.9565041065216064, Moscow,-1.3852589130401611,a2
29,control,0, Moscow,-1.0032081604003906, Moscow,-1.0032081604003906, Stockholm,-2.3852176666259766,a1
29,attribute,0, ______,-2.2103543281555176, Moscow,-3.1824355125427246, Stockholm,-5.637842655181885,a1
29,entity,0, Moscow,-1.0372153520584106, Moscow,-1.0372153520584106, Stockholm,-3.0180788040161133,a1
29,both,0, Moscow,-1.0372153520584106, Moscow,-1.0372153520584106, Stockholm,-3.0180788040161133,a1
29,control,1, Stockholm,-0.5618518590927124, Moscow,-5.7866740226745605, Stockholm,-0.5618518590927124,a2
29,attribute,1, ______,-2.1670610904693604, Moscow,-7.084359169006348, Stockholm,-3.7412168979644775,a2
29,entity,1, Stockholm,-1.369791030883789, Moscow,-4.4534101486206055, Stockholm,-1.369791030883789,a2
29,both,1, Stockholm,-1.369791030883789, Moscow,-4.4534101486206055, Stockholm,-1.369791030883789,a2
30,control,0, L,-0.4453390836715698, L,-0.4453390836715698, Val,-7.809930801391602,a1
30,attribute,0, L,-0.6052575707435608, L,-0.6052575707435608, Val,-7.917020320892334,a1
30,entity,0, L,-0.4515034258365631, L,-0.4515034258365631, Val,-7.555602550506592,a1
30,both,0, L,-0.4515034258365631, L,-0.4515034258365631, Val,-7.555602550506592,a1
30,control,1, Val,-0.7964012622833252, L,-6.824246406555176, Val,-0.7964012622833252,a2
30,attribute,1, Val,-0.7435848712921143, L,-6.1978302001953125, Val,-0.7435848712921143,a2
30,entity,1, Val,-0.5991549491882324, L,-6.664703845977783, Val,-0.5991549491882324,a2
30,both,1, Val,-0.5991549491882324, L,-6.664703845977783, Val,-0.5991549491882324,a2
31,control,0, Kath,-0.8715634346008301, Kath,-0.8715634346008301, Stockholm,-5.356197834014893,a1
31,attribute,0, Kath,-2.190168857574463, Kath,-2.190168857574463, Stockholm,-6.9493727684021,a1
31,entity,0, Kath,-0.6907311081886292, Kath,-0.6907311081886292, Stockholm,-5.912445068359375,a1
31,both,0, Kath,-0.6907311081886292, Kath,-0.6907311081886292, Stockholm,-5.912445068359375,a1
31,control,1, Stockholm,-0.4489409029483795, Kath,-8.137911796569824, Stockholm,-0.4489409029483795,a2
31,attribute,1, ______,-2.480511426925659, Kath,-7.684762954711914, Stockholm,-3.1079280376434326,a2
31,entity,1, Nepal,-1.287774920463562, Kath,-5.506289482116699, Stockholm,-1.608824610710144,a2
31,both,1, Nepal,-1.287774920463562, Kath,-5.506289482116699, Stockholm,-1.608824610710144,a2
32,control,0, Myanmar,-0.6802188754081726, Nay,-2.6718952655792236, Abu,-7.598109245300293,a1
32,attribute,0,"

",-2.8998563289642334, Nay,-3.540379285812378, Abu,-7.10336971282959,a1
32,entity,0, Myanmar,-1.0406646728515625, Nay,-2.0897912979125977, Abu,-8.02559757232666,a1
32,both,0, Myanmar,-1.0406646728515625, Nay,-2.0897912979125977, Abu,-8.02559757232666,a1
32,control,1, Abu,-1.030836582183838, Nay,-6.40443754196167, Abu,-1.030836582183838,a2
32,attribute,1, Abu,-1.4918467998504639, Nay,-7.897692680358887, Abu,-1.4918467998504639,a2
32,entity,1, Myanmar,-1.5909790992736816, Nay,-5.225528240203857, Abu,-2.2782349586486816,a2
32,both,1, Myanmar,-1.5909790992736816, Nay,-5.225528240203857, Abu,-2.2782349586486816,a2
33,control,0, Luxembourg,-0.14262889325618744, Luxembourg,-0.14262889325618744, H,-6.764045715332031,a1
33,attribute,0, ______,-2.109062433242798, Luxembourg,-3.7186262607574463, H,-4.788578033447266,a1
33,entity,0, Luxembourg,-0.17356029152870178, Luxembourg,-0.17356029152870178, H,-6.371852874755859,a1
33,both,0, Luxembourg,-0.17356029152870178, Luxembourg,-0.17356029152870178, H,-6.371852874755859,a1
33,control,1, H,-0.7456543445587158, Luxembourg,-5.429816246032715, H,-0.7456543445587158,a2
33,attribute,1, H,-0.8299040794372559, Luxembourg,-8.854419708251953, H,-0.8299040794372559,a2
