run_id,seed,task_num,task_division,n_samples,min_class_count,max_class_count,mean_class_count,class_trn_acc,class_val_acc,cl_loss,actn_loss,actn_acc,emd,row_emd,cross_cl_loss,cross_actn_loss,cross_actn_acc,cross_emd,cross_row_emd,mtx_type,n_epochs,lr,cl_eps,shuffle_empty,method,incl_extra,calc_loss_in_aligned_basis,detach_cl_vecs,cl_1d,cl_loss_type,early_stop_patience,fig_every,rot_dtype,incl_cl_loss,incl_actn_loss,distinct_classifiers,extra_dims,dupl_rank,zero_rank,cov_strength,n_samples_per_class,mask_dims
1764031947.6215394,11111,0,xor,200,100,100,100.0,1.0,1.0,0.7371758818626404,0.022586684674024582,1.0,4.1606597900390625,0.037002816796302795,1.108858585357666,0.13588613271713257,0.9649999737739563,3.548037528991699,0.04397834464907646,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764031947.6215394,11111,1,xor,200,100,100,100.0,1.0,1.0,0.30874449014663696,0.08990217000246048,1.0,3.57564115524292,0.023307012394070625,0.7122756838798523,0.021212060004472733,1.0,4.178900718688965,0.026998227462172508,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764031966.1105342,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.0006538635934703052,0.13584865629673004,1.0,4.274927616119385,0.006771668791770935,0.007669797167181969,0.16602358222007751,0.9925000071525574,3.583378791809082,0.003949843347072601,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764031966.1105342,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2406439185142517,0.15523837506771088,0.9975000023841858,3.5863146781921387,0.005464774556457996,0.018340004608035088,0.163759246468544,0.9825000166893005,4.2736711502075195,0.029432129114866257,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764031989.7746835,11111,0,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.09100287407636642,0.08579816669225693,0.999000072479248,3.5747878551483154,0.011948016472160816,0.01057793665677309,0.08586771041154861,0.9980000257492065,3.5071303844451904,0.0153233353048563,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764031989.7746835,11111,1,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.10660591721534729,0.06365157663822174,1.0,3.4920883178710938,0.008333569392561913,0.004336845129728317,0.06484569609165192,1.0,3.5658864974975586,0.0032038718927651644,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032010.7914429,11111,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.118790403008461,0.09750810265541077,0.9987499713897705,3.711118698120117,0.024558598175644875,0.015862923115491867,0.13711655139923096,0.9912499785423279,3.727771759033203,0.02434762567281723,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032010.7914429,11111,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0006769973551854491,0.10138402134180069,0.9975000023841858,3.7151741981506348,0.007628663443028927,0.005206607282161713,0.07307242602109909,1.0,3.7226648330688477,0.012707293033599854,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032034.1400318,11111,0,xor,200,100,100,100.0,1.0,1.0,0.0007943457458168268,0.006846853066235781,1.0,4.043387413024902,0.0007329754298552871,0.005090600345283747,0.06547575443983078,0.9950000047683716,3.446320056915283,0.0013371249660849571,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032034.1400318,11111,1,xor,200,100,100,100.0,1.0,1.0,0.0006303332629613578,0.06715822964906693,0.9950000047683716,3.448421001434326,0.0011939365649595857,0.004601174499839544,0.0073831044137477875,1.0,4.0373854637146,0.0010141150560230017,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032057.2834668,22222,0,inner_square,400,100,100,100.0,1.0,1.0,0.0008200180600397289,0.07116279006004333,1.0,4.397518157958984,0.022419607266783714,0.013804810121655464,0.10106750577688217,0.9674999713897705,3.6447224617004395,0.007279382087290287,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032057.2834668,22222,1,inner_square,400,100,100,100.0,1.0,1.0,0.23069702088832855,0.07447893172502518,0.9975000023841858,3.6052298545837402,0.003918781876564026,0.020714716985821724,0.09052714705467224,0.9975000023841858,4.416572570800781,0.05150032043457031,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032080.7749767,22222,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.0986616462469101,0.07140728831291199,1.0,3.7055368423461914,0.003997825086116791,0.005667701363563538,0.0739378109574318,1.0,3.55155873298645,0.003370861057192087,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032080.7749767,22222,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.1252746880054474,0.06905568391084671,1.0,3.546243190765381,0.002176211681216955,0.008368602953851223,0.06729854643344879,1.0,3.6950716972351074,0.002872082870453596,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032104.7612026,22222,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.11322339624166489,0.08166099339723587,1.0,3.9259846210479736,0.00969324354082346,0.005229811649769545,0.09736128151416779,0.9987499713897705,3.7145042419433594,0.006408252753317356,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032104.7612026,22222,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0005991458892822266,0.08654915541410446,1.0,3.7082266807556152,0.0039860764518380165,0.00422503799200058,0.07478143274784088,1.0,3.9178597927093506,0.0073372418992221355,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032124.3396475,22222,0,xor,200,100,100,100.0,1.0,1.0,0.0005376271437853575,0.020773736760020256,1.0,3.691013813018799,0.0007743109599687159,0.004212887026369572,0.13541069626808167,1.0,3.8369574546813965,0.0012766262516379356,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032124.3396475,22222,1,xor,200,100,100,100.0,1.0,1.0,0.0004251067293807864,0.13407623767852783,1.0,3.836775302886963,0.0011841208906844258,0.003570732194930315,0.019872067496180534,1.0,3.6920886039733887,0.0008348535047844052,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032144.221701,22222,0,inner_square,400,100,100,100.0,1.0,1.0,0.3380936086177826,0.0614788644015789,1.0,5.690558910369873,0.08840713649988174,1.0804492235183716,0.07490693777799606,0.987500011920929,4.577258110046387,0.03849630802869797,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032144.221701,22222,1,inner_square,400,100,100,100.0,1.0,1.0,0.468129426240921,0.06123102828860283,1.0,4.1529340744018555,0.020669296383857727,0.5495408773422241,0.0932568609714508,0.9825000166893005,5.057618141174316,0.07501345127820969,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032162.9901845,22222,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.4294414520263672,0.07725264132022858,1.0,3.9084911346435547,0.019645709544420242,0.8615083694458008,0.0819031223654747,0.9990000128746033,3.694070339202881,0.017664778977632523,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032162.9901845,22222,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.6934068202972412,0.08254111558198929,1.0,3.8027095794677734,0.0264017004519701,1.3222676515579224,0.08228258788585663,0.9990000128746033,3.924469232559204,0.028204284608364105,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032182.3990958,22222,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.26677635312080383,0.09043802320957184,1.0,4.422019958496094,0.03417017310857773,0.25590378046035767,0.10993923246860504,0.9987499713897705,4.227635383605957,0.041506972163915634,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032182.3990958,22222,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.24330230057239532,0.09068219363689423,1.0,3.995046854019165,0.015924790874123573,0.6794756650924683,0.07759671658277512,1.0,4.192084789276123,0.01616406999528408,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032201.3705049,22222,0,xor,200,100,100,100.0,1.0,1.0,0.6199928522109985,0.03568495437502861,1.0,3.7797293663024902,0.031792595982551575,0.9541357159614563,0.20226219296455383,0.9649999737739563,3.9886937141418457,0.02670520544052124,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032201.3705049,22222,1,xor,200,100,100,100.0,1.0,1.0,0.2833476960659027,0.1591966301202774,1.0,3.9719576835632324,0.023110494017601013,0.8351010084152222,0.04018309712409973,1.0,3.799640417098999,0.03547969460487366,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032220.0000215,22222,0,inner_square,400,100,100,100.0,1.0,1.0,0.0006586486124433577,0.06841617822647095,1.0,4.390257835388184,0.018956836313009262,0.008081456646323204,0.07750207185745239,0.987500011920929,3.626958131790161,0.0029294248670339584,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032220.0000215,22222,1,inner_square,400,100,100,100.0,1.0,1.0,0.25079506635665894,0.05691380426287651,0.9975000023841858,3.6451945304870605,0.004618625156581402,0.029292097315192223,0.10454501956701279,0.9850000143051147,4.499190330505371,0.07435482740402222,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032241.6481686,22222,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.09467997401952744,0.06959190219640732,1.0,3.7007553577423096,0.003506649751216173,0.005260838661342859,0.0719243735074997,1.0,3.5490002632141113,0.002891386393457651,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032241.6481686,22222,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.07477257400751114,0.07958774268627167,1.0,3.5579421520233154,0.0054870666936039925,0.007538235280662775,0.077072374522686,1.0,3.702044725418091,0.006590601988136768,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032263.9558127,22222,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.11820270121097565,0.07959071546792984,1.0,3.922457695007324,0.009079964831471443,0.005028427578508854,0.09465359896421432,1.0,3.7147459983825684,0.005790041759610176,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032263.9558127,22222,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0006427222979255021,0.08621099591255188,1.0,3.7052206993103027,0.0037762480787932873,0.004040328785777092,0.07476407289505005,1.0,3.9176769256591797,0.007278053555637598,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032285.3061981,22222,0,xor,200,100,100,100.0,1.0,1.0,0.0005178333958610892,0.019685151055455208,1.0,3.692948818206787,0.0008158779819495976,0.0034871564712375402,0.13471607863903046,1.0,3.8369743824005127,0.0012393967481330037,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032285.3061981,22222,1,xor,200,100,100,100.0,1.0,1.0,0.0005974785308353603,0.1382763534784317,1.0,3.841949462890625,0.002190014347434044,0.005728933494538069,0.019348930567502975,1.0,3.7027435302734375,0.0025929417461156845,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032308.1059985,33333,0,inner_square,400,100,100,100.0,1.0,1.0,0.0014769608387723565,0.14868704974651337,0.9975000023841858,4.327047348022461,0.006079109385609627,0.022146429866552353,0.11121562123298645,0.9950000047683716,4.063618183135986,0.0033179265446960926,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032308.1059985,33333,1,inner_square,400,100,100,100.0,1.0,1.0,0.22066786885261536,0.10563479363918304,0.9899999499320984,4.067564010620117,0.0046223802492022514,0.015841495245695114,0.17379486560821533,0.9775000214576721,4.3292436599731445,0.025745071470737457,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032333.3778868,33333,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.08878921717405319,0.07197040319442749,1.0,3.6877248287200928,0.0069795818999409676,0.007334382273256779,0.07421610504388809,0.996999979019165,3.562110662460327,0.006695348769426346,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032333.3778868,33333,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.07472000271081924,0.0606178417801857,1.0,3.550227642059326,0.0030108888167887926,0.0045880661346018314,0.059346795082092285,1.0,3.675611972808838,0.003682916983962059,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032354.4680204,33333,0,og_holdouts,800,100,100,100.0,1.0,1.0,0.0957069918513298,0.07710179686546326,1.0,3.6917166709899902,0.003243639599531889,0.0044737220741808414,0.09296213090419769,0.9975000023841858,3.812040328979492,0.00551037210971117,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032354.4680204,33333,1,og_holdouts,800,100,100,100.0,1.0,1.0,0.0006516831927001476,0.09197910130023956,0.9975000023841858,3.813713550567627,0.005198745056986809,0.004723533987998962,0.07643842697143555,1.0,3.691871404647827,0.002985153114423156,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032376.043099,33333,0,xor,200,100,100,100.0,1.0,1.0,0.0004901178181171417,0.00868155062198639,1.0,3.504215717315674,0.0008983317529782653,0.0040190150029957294,0.05998776853084564,1.0,4.090758323669434,0.0010345662012696266,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032376.043099,33333,1,xor,200,100,100,100.0,1.0,1.0,0.0004893925506621599,0.05889701843261719,1.0,4.09053373336792,0.0008078955579549074,0.003982910420745611,0.009051465429365635,1.0,3.5174062252044678,0.0018510955851525068,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032397.2987442,33333,0,inner_square,400,100,100,100.0,1.0,1.0,0.19183765351772308,0.09326339513063431,1.0,11.76494026184082,0.3691498041152954,0.5609817504882812,0.31321364641189575,0.8575000166893005,10.12071704864502,0.27897676825523376,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032397.2987442,33333,1,inner_square,400,100,100,100.0,1.0,1.0,0.641430139541626,0.09701468795537949,1.0,4.74879789352417,0.050545819103717804,0.7595179080963135,0.2972809970378876,0.8924999833106995,5.249636650085449,0.2145005315542221,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032416.164355,33333,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.4334379732608795,0.07641369849443436,1.0,3.848057746887207,0.030369652435183525,0.7494698166847229,0.07760319113731384,0.9990000128746033,3.7175204753875732,0.024031154811382294,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032416.164355,33333,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.3952075242996216,0.08308489620685577,1.0,3.8834736347198486,0.04160083457827568,0.6235059499740601,0.09310466796159744,0.9929999709129333,4.033389091491699,0.05608149617910385,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032435.2077835,33333,0,og_holdouts,800,100,100,100.0,1.0,1.0,0.43604689836502075,0.07815176993608475,1.0,4.107463836669922,0.023633578792214394,0.715702474117279,0.09965573996305466,0.9975000023841858,4.190762996673584,0.026010315865278244,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032435.2077835,33333,1,og_holdouts,800,100,100,100.0,1.0,1.0,0.40822064876556396,0.11202552169561386,1.0,4.140941619873047,0.04652206227183342,1.0109944343566895,0.10153904557228088,0.9975000023841858,4.043781280517578,0.040430761873722076,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032454.0146375,33333,0,xor,200,100,100,100.0,1.0,1.0,0.9193140268325806,0.036852750927209854,1.0,3.6426360607147217,0.05639193207025528,1.7251362800598145,0.23149555921554565,0.9200000166893005,4.3065314292907715,0.07435756921768188,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032454.0146375,33333,1,xor,200,100,100,100.0,1.0,1.0,0.3041539788246155,0.06483075767755508,1.0,4.175067901611328,0.015341462567448616,0.6812281608581543,0.020265385508537292,1.0,3.589965581893921,0.024063153192400932,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032472.6476502,33333,0,inner_square,400,100,100,100.0,1.0,1.0,0.0008818012429401278,0.1364852637052536,1.0,4.3676581382751465,0.006499962881207466,0.012150597758591175,0.1202409565448761,0.9825000166893005,4.140290260314941,0.00448036752641201,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032472.6476502,33333,1,inner_square,400,100,100,100.0,1.0,1.0,0.25081828236579895,0.09953286498785019,0.9975000023841858,4.063743591308594,0.0056080687791109085,0.022388948127627373,0.18989044427871704,0.9649999737739563,4.344761371612549,0.042219001799821854,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032494.0313678,33333,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.12076660990715027,0.06450298428535461,1.0,3.6780214309692383,0.005176858976483345,0.005897621624171734,0.0663817822933197,0.9990000128746033,3.551121711730957,0.004754677880555391,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032494.0313678,33333,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.10863005369901657,0.06062642112374306,1.0,3.5483837127685547,0.003025187412276864,0.004326660186052322,0.059403546154499054,1.0,3.673903226852417,0.0038584196008741856,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032516.6017554,33333,0,og_holdouts,800,100,100,100.0,1.0,1.0,0.11061378568410873,0.07335785031318665,1.0,3.6834449768066406,0.0021552415564656258,0.0037980324123054743,0.08758793026208878,1.0,3.8050131797790527,0.004981592297554016,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032516.6017554,33333,1,og_holdouts,800,100,100,100.0,1.0,1.0,0.0007627870072610676,0.09286074340343475,0.9962499737739563,3.8165149688720703,0.005311128217726946,0.0056351423263549805,0.0776735246181488,1.0,3.6895577907562256,0.003225710242986679,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032538.558998,33333,0,xor,200,100,100,100.0,1.0,1.0,0.00039665124495513737,0.008781597949564457,1.0,3.5017056465148926,0.0009191615972667933,0.0037680482491850853,0.06133866682648659,1.0,4.095573902130127,0.00117940129712224,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032538.558998,33333,1,xor,200,100,100,100.0,1.0,1.0,0.0004727988562081009,0.05795050784945488,1.0,4.087855339050293,0.0005419447552412748,0.003377178916707635,0.008778768591582775,1.0,3.5130934715270996,0.0010604963172227144,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032559.0386035,44444,0,inner_square,400,100,100,100.0,1.0,1.0,0.0006313665071502328,0.0320252925157547,1.0,3.9609932899475098,0.0025042600464075804,0.007386619690805674,0.11759334802627563,0.9925000071525574,3.601142168045044,0.0030846658628433943,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032559.0386035,44444,1,inner_square,400,100,100,100.0,1.0,1.0,0.23065316677093506,0.12026528269052505,0.9925000071525574,3.5878677368164062,0.0039124698378145695,0.024144811555743217,0.05371928587555885,1.0,4.031263828277588,0.04749997705221176,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032583.5261447,44444,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.08672691881656647,0.06660385429859161,1.0,3.69193172454834,0.008860193192958832,0.0057429117150604725,0.06696398556232452,1.0,3.6958158016204834,0.007387115620076656,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032583.5261447,44444,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.10077755898237228,0.07986302673816681,0.9980000257492065,3.7107481956481934,0.010366233997046947,0.009150533936917782,0.07871048897504807,1.0,3.699441432952881,0.011427521705627441,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
