run_id,seed,task_num,task_division,n_samples,min_class_count,max_class_count,mean_class_count,class_trn_acc,class_val_acc,cl_loss,actn_loss,actn_acc,emd,row_emd,cross_cl_loss,cross_actn_loss,cross_actn_acc,cross_emd,cross_row_emd,mtx_type,n_epochs,lr,cl_eps,shuffle_empty,method,incl_extra,calc_loss_in_aligned_basis,detach_cl_vecs,cl_1d,cl_loss_type,early_stop_patience,incl_cl_loss,incl_actn_loss,extra_dims,dupl_rank,zero_rank,cov_strength,n_samples_per_class,mask_dims
1763511345.0820255,11111,1,original,800,100,100,100.0,1.0,1.0,0.022795874625444412,0.126894012093544,1.0,0.04751959070563316,0.04751959070563316,0.08091805875301361,0.10010209679603577,0.9987499713897705,0.042328134179115295,0.042328134179115295,linear,3000,0.05,1,False,mean,False,False,True,True,both,400,False,True,0,0,0,0,100,1
1763511360.670473,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.006029850337654352,0.3178068995475769,1.0,0.005469181574881077,0.005469179712235928,0.11561483144760132,0.39288148283958435,1.0,0.062338970601558685,0.06233898550271988,linear,3000,0.05,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511360.670473,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.285765677690506,0.3721980154514313,1.0,0.002025387017056346,0.002025387715548277,0.05601497367024422,0.32298529148101807,1.0,0.033676378428936005,0.033676378428936005,linear,3000,0.05,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511379.0539372,11111,0,original,800,100,100,100.0,1.0,1.0,0.12587393820285797,0.07147148996591568,1.0,0.01214061863720417,0.012140616774559021,0.0146052036434412,0.07206185162067413,1.0,0.006778681185096502,0.006778682582080364,linear,3000,0.05,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511379.0539372,11111,1,original,800,100,100,100.0,1.0,1.0,0.005958790425211191,0.07342789322137833,1.0,0.007124154828488827,0.0071241529658436775,0.017977291718125343,0.07326418906450272,1.0,0.013671587221324444,0.013671590015292168,linear,3000,0.05,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511397.2724898,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005662122741341591,0.3156019449234009,1.0,0.005393173545598984,0.005393174011260271,0.11629848182201385,0.39329543709754944,1.0,0.06269945204257965,0.06269945204257965,linear,3000,0.05,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511397.2724898,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2860632538795471,0.37303626537323,0.9950000047683716,0.0022792231757193804,0.002279221545904875,0.015555135905742645,0.31809186935424805,1.0,0.006137204356491566,0.00613720528781414,linear,3000,0.05,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511414.233142,11111,0,original,800,100,100,100.0,1.0,1.0,0.12576442956924438,0.07090680301189423,1.0,0.011912761256098747,0.011912763118743896,0.014173629693686962,0.07163041085004807,1.0,0.006524458061903715,0.0065244571305811405,linear,3000,0.05,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511414.233142,11111,1,original,800,100,100,100.0,1.0,1.0,0.00596960075199604,0.07319790124893188,1.0,0.006617782171815634,0.0066177803091704845,0.017235638573765755,0.07226847857236862,1.0,0.013443784788250923,0.013443782925605774,linear,3000,0.05,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511432.6746006,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.0056432089768350124,0.3151944875717163,1.0,0.005565116181969643,0.005565118510276079,0.11463404446840286,0.39294663071632385,1.0,0.061676330864429474,0.061676330864429474,linear,3000,0.05,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511432.6746006,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2860521674156189,0.3729962408542633,0.9950000047683716,0.0022686077281832695,0.0022686091251671314,0.015548443421721458,0.3181057274341583,1.0,0.006119298283010721,0.006119296886026859,linear,3000,0.05,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511449.635381,11111,0,original,800,100,100,100.0,1.0,1.0,0.12588922679424286,0.07154159247875214,1.0,0.012118915095925331,0.01211891695857048,0.014689850620925426,0.07214819639921188,1.0,0.006758422125130892,0.006758422590792179,linear,3000,0.05,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511449.635381,11111,1,original,800,100,100,100.0,1.0,1.0,0.005848356522619724,0.07262557744979858,1.0,0.006284985225647688,0.006284991279244423,0.015931133180856705,0.07121621817350388,1.0,0.012436045333743095,0.01243604440242052,linear,3000,0.05,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511467.4975996,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005643078591674566,0.31514203548431396,1.0,0.0055953506380319595,0.005595352500677109,0.1143721342086792,0.39289066195487976,1.0,0.06151555851101875,0.06151556596159935,linear,3000,0.05,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511467.4975996,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28605011105537415,0.37298887968063354,0.9950000047683716,0.0022671653423458338,0.0022671653423458338,0.015553977340459824,0.3181147277355194,1.0,0.006117495242506266,0.0061174980364739895,linear,3000,0.05,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511483.230937,11111,0,original,800,100,100,100.0,1.0,1.0,0.12589728832244873,0.07158266007900238,1.0,0.012133590877056122,0.012133591808378696,0.014723206870257854,0.07218166440725327,1.0,0.006775175221264362,0.006775178015232086,linear,3000,0.05,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511483.230937,11111,1,original,800,100,100,100.0,1.0,1.0,0.005757173057645559,0.07226855307817459,1.0,0.006193007342517376,0.006193006411194801,0.01609662175178528,0.07106955349445343,1.0,0.012840491719543934,0.012840492650866508,linear,3000,0.05,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511499.9704237,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005845609121024609,0.31680595874786377,1.0,0.005367201287299395,0.005367203615605831,0.01626327633857727,0.3726268410682678,1.0,0.0019743642769753933,0.0019743649754673243,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511499.9704237,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579190373420715,0.3727848529815674,1.0,0.0019348275382071733,0.001934827771037817,0.02120470441877842,0.31480443477630615,1.0,0.011684427037835121,0.011684426106512547,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511516.0195653,11111,0,original,800,100,100,100.0,1.0,1.0,0.14044435322284698,0.11808153241872787,0.9950000047683716,0.05295561999082565,0.052955612540245056,0.11942456662654877,0.1444202959537506,0.9975000023841858,0.058590494096279144,0.05859050899744034,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511516.0195653,11111,1,original,800,100,100,100.0,1.0,1.0,0.005754328332841396,0.07231960445642471,1.0,0.006781972944736481,0.006781966425478458,0.016285507008433342,0.07168664783239365,1.0,0.012155408971011639,0.012155403383076191,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511532.8246639,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005845619831234217,0.31680595874786377,1.0,0.005367200821638107,0.0053672040812671185,0.016263257712125778,0.3726268410682678,1.0,0.001974363811314106,0.0019743647426366806,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511532.8246639,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579190373420715,0.37278488278388977,1.0,0.0019348299829289317,0.0019348313799127936,0.021205049008131027,0.31480446457862854,1.0,0.011684638448059559,0.011684638448059559,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511547.941346,11111,0,original,800,100,100,100.0,1.0,1.0,0.14044441282749176,0.11808153241872787,0.9950000047683716,0.05295559763908386,0.05295560136437416,0.11942455172538757,0.14442026615142822,0.9975000023841858,0.05859047919511795,0.05859048664569855,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511547.941346,11111,1,original,800,100,100,100.0,1.0,1.0,0.005877614952623844,0.07287396490573883,1.0,0.006575132254511118,0.00657513365149498,0.016475869342684746,0.0718701109290123,1.0,0.012557411566376686,0.012557407841086388,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511564.613077,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005845617037266493,0.31680595874786377,1.0,0.005367201752960682,0.005367204546928406,0.01626325212419033,0.3726268410682678,1.0,0.001974363811314106,0.0019743640441447496,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511564.613077,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579187393188477,0.37278488278388977,1.0,0.0019348278874531388,0.0019348289351910353,0.02120482176542282,0.31480443477630615,1.0,0.011684494093060493,0.011684494093060493,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511580.9780183,11111,0,original,800,100,100,100.0,1.0,1.0,0.14044436812400818,0.11808154731988907,0.9950000047683716,0.05295560508966446,0.05295560508966446,0.11942458897829056,0.14442026615142822,0.9975000023841858,0.05859048292040825,0.05859047919511795,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511580.9780183,11111,1,original,800,100,100,100.0,1.0,1.0,0.005898762959986925,0.07303168624639511,1.0,0.006742897443473339,0.006742894649505615,0.016744941473007202,0.07219027727842331,1.0,0.012545201927423477,0.012545205652713776,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511597.2317495,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.00584561238065362,0.31680595874786377,1.0,0.00536720547825098,0.005367209669202566,0.016263270750641823,0.3726268410682678,1.0,0.001974363112822175,0.001974363811314106,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511597.2317495,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579190373420715,0.3727848529815674,1.0,0.0019348254427313805,0.0019348267232999206,0.021204663440585136,0.31480443477630615,1.0,0.01168440654873848,0.01168440468609333,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511613.1116345,11111,0,original,800,100,100,100.0,1.0,1.0,0.14044439792633057,0.11808144301176071,0.9950000047683716,0.05295567959547043,0.05295567959547043,0.11942468583583832,0.1444203108549118,0.9975000023841858,0.05859055370092392,0.05859055370092392,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511613.1116345,11111,1,original,800,100,100,100.0,1.0,1.0,0.0058390796184539795,0.07271745055913925,1.0,0.006548652425408363,0.0065486496314406395,0.016455305740237236,0.07179731130599976,1.0,0.012660318985581398,0.012660321779549122,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511628.9684641,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.0184211153537035,0.32820555567741394,1.0,0.04740528762340546,0.04740528762340546,0.016438812017440796,0.37299713492393494,1.0,0.0019709914922714233,0.0019709905609488487,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,False,True,0,0,0,0,100,1
1763511628.9684641,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2573096454143524,0.3963901400566101,1.0,0.07037036120891571,0.07037035375833511,0.8623260259628296,0.693159282207489,0.737500011920929,0.46621739864349365,0.46621736884117126,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,False,True,0,0,0,0,100,1
1763511644.690663,11111,0,original,800,100,100,100.0,1.0,1.0,0.13181690871715546,0.10514146834611893,0.9987499713897705,0.04287920892238617,0.042879216372966766,0.09737593680620193,0.12596067786216736,1.0,0.04597784951329231,0.04597784951329231,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,False,True,0,0,0,0,100,1
1763511644.690663,11111,1,original,800,100,100,100.0,1.0,1.0,0.023680396378040314,0.1332670897245407,1.0,0.05047706142067909,0.05047706514596939,0.09064849466085434,0.11065935343503952,0.9975000023841858,0.045572929084300995,0.0455729216337204,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,False,True,0,0,0,0,100,1
1763511661.6153836,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005777012091130018,0.3163682818412781,1.0,0.005366620607674122,0.00536661921069026,0.016509629786014557,0.373028039932251,1.0,0.0019812188111245632,0.0019812181126326323,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511661.6153836,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2858266830444336,0.37287619709968567,1.0,0.0019320205319672823,0.0019320197170600295,0.01669294573366642,0.314121276140213,1.0,0.008837820962071419,0.00883781723678112,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511680.4886208,11111,0,original,800,100,100,100.0,1.0,1.0,0.12677431106567383,0.09520946443080902,0.9975000023841858,0.028695832937955856,0.028695834800601006,0.06451603770256042,0.10481671988964081,1.0,0.028083495795726776,0.028083497658371925,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511680.4886208,11111,1,original,800,100,100,100.0,1.0,1.0,0.006107098888605833,0.07419062405824661,1.0,0.0074377162382006645,0.007437719497829676,0.01864660531282425,0.07415667176246643,1.0,0.013843586668372154,0.013843586668372154,linear,3000,0.01,1,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511699.509257,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005844914820045233,0.316804438829422,1.0,0.005365688353776932,0.005365688353776932,0.016293060034513474,0.3726905882358551,1.0,0.0019710033666342497,0.001971002435311675,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511699.509257,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2858618497848511,0.3730844259262085,1.0,0.0019369268557056785,0.001936927204951644,0.013586074113845825,0.31417495012283325,1.0,0.006595191545784473,0.006595192477107048,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511718.9098473,11111,0,original,800,100,100,100.0,1.0,1.0,0.13156618177890778,0.08848888427019119,0.9975000023841858,0.017775483429431915,0.017775481566786766,0.03004780225455761,0.08900972455739975,0.9962499737739563,0.013581325300037861,0.013581324368715286,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511718.9098473,11111,1,original,800,100,100,100.0,1.0,1.0,0.005973767023533583,0.07341772317886353,1.0,0.006951076909899712,0.006951074115931988,0.017446475103497505,0.07285904884338379,1.0,0.013182653114199638,0.013182658702135086,linear,3000,0.01,10,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511736.6371796,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005725656636059284,0.31595274806022644,1.0,0.005417939741164446,0.005417941138148308,0.01639835722744465,0.37286436557769775,1.0,0.001971609890460968,0.001971609191969037,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511736.6371796,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28578585386276245,0.3726657032966614,1.0,0.00193953444249928,0.0019395346753299236,0.01278718002140522,0.31468647718429565,1.0,0.005729935131967068,0.005729938391596079,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511753.4238608,11111,0,original,800,100,100,100.0,1.0,1.0,0.13540908694267273,0.11728284507989883,0.9950000047683716,0.053133439272642136,0.053133442997932434,0.1193963959813118,0.1441265046596527,0.9962499737739563,0.05865520238876343,0.05865520238876343,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511753.4238608,11111,1,original,800,100,100,100.0,1.0,1.0,0.005772054195404053,0.07243087142705917,1.0,0.006759005133062601,0.0067590028047561646,0.016359707340598106,0.07177780568599701,1.0,0.01231348980218172,0.012313494458794594,linear,3000,0.01,50,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511769.9424067,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005774610675871372,0.31635162234306335,1.0,0.0053674038499593735,0.0053674024529755116,0.01632659137248993,0.3727458119392395,1.0,0.001970321871340275,0.0019703225698322058,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511769.9424067,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.2857866585254669,0.3726722300052643,1.0,0.0019391020759940147,0.0019391034729778767,0.012791447341442108,0.31467628479003906,1.0,0.005738574080169201,0.005738577805459499,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511788.4775486,11111,0,original,800,100,100,100.0,1.0,1.0,0.14042945206165314,0.11763378232717514,0.9950000047683716,0.05307484418153763,0.05307484418153763,0.11944425106048584,0.14427509903907776,0.9962499737739563,0.058649368584156036,0.05864937603473663,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511788.4775486,11111,1,original,800,100,100,100.0,1.0,1.0,0.005916093476116657,0.07308986037969589,1.0,0.006727493368089199,0.00672749150544405,0.016837405040860176,0.07224835455417633,1.0,0.012767154723405838,0.012767152860760689,linear,3000,0.01,100,False,mean,False,False,True,True,both,400,True,True,0,0,0,0,100,1
1763511807.7465599,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.0057957055978477,0.3166031241416931,1.0,0.005298319272696972,0.005298316478729248,0.01601158082485199,0.3720318675041199,1.0,0.002078246558085084,0.0020782449282705784,linear,3000,0.005,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511807.7465599,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579437732696533,0.3729391098022461,1.0,0.0019366269698366523,0.0019366280175745487,0.01366418320685625,0.3140825629234314,1.0,0.006638293154537678,0.0066382912918925285,linear,3000,0.005,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511826.7076397,11111,0,original,800,100,100,100.0,1.0,1.0,0.1390434205532074,0.12255430221557617,0.9950000047683716,0.05601951479911804,0.05601952597498894,0.12618893384933472,0.15047642588615417,0.9950000047683716,0.06252476572990417,0.06252475827932358,linear,3000,0.005,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511826.7076397,11111,1,original,800,100,100,100.0,1.0,1.0,0.006121987476944923,0.07440710067749023,1.0,0.007857115939259529,0.007857118733227253,0.018588338047266006,0.07414354383945465,1.0,0.01304720714688301,0.01304720900952816,linear,3000,0.005,1,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511846.6397276,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.005795687437057495,0.3166030943393707,1.0,0.005298316478729248,0.005298314616084099,0.016011612489819527,0.3720318675041199,1.0,0.0020782435312867165,0.002078242367133498,linear,3000,0.005,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511846.6397276,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579437732696533,0.3729390799999237,1.0,0.0019366297638043761,0.0019366296473890543,0.013664157129824162,0.314082533121109,1.0,0.006638283375650644,0.006638285703957081,linear,3000,0.005,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511866.5256145,11111,0,original,800,100,100,100.0,1.0,1.0,0.1390434205532074,0.12255436182022095,0.9950000047683716,0.05601951479911804,0.05601952224969864,0.12618888914585114,0.15047647058963776,0.9950000047683716,0.06252477318048477,0.06252475082874298,linear,3000,0.005,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511866.5256145,11111,1,original,800,100,100,100.0,1.0,1.0,0.006122023798525333,0.0744071751832962,1.0,0.00785677321255207,0.007856769487261772,0.018588274717330933,0.07414395362138748,1.0,0.01304805837571621,0.01304805651307106,linear,3000,0.005,10,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511885.2762856,11111,0,inner_square,400,100,100,100.0,1.0,1.0,0.00579568836838007,0.3166030943393707,1.0,0.005298317410051823,0.005298317410051823,0.01601158082485199,0.3720318078994751,1.0,0.0020782453939318657,0.0020782435312867165,linear,3000,0.005,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
1763511885.2762856,11111,1,inner_square,400,100,100,100.0,1.0,1.0,0.28579437732696533,0.3729391098022461,1.0,0.0019366263877600431,0.0019366273190826178,0.013664143159985542,0.314082533121109,1.0,0.006638266611844301,0.006638269405812025,linear,3000,0.005,50,False,mean,False,False,True,True,both,400,True,False,0,0,0,0,100,1
